Water Code ,Date Set,Time Set,Date Retrieved,Time Retrieved,Stratum,Stratum Wt.  ,Station,Latitude ,Longitude,Water Temp.,Water Vis.,Macrohabitat,Microhabitat,Gear Type,Mesh Size,Spp. Code,Length,Length Group,Number,Weight,Notes,,,,10052015,Lake Washington,LakeWashington,,,LakeWashington10052015_pg3
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,244,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,241,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,233,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,219,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,232,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,150,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,79,7,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,125,12,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,169,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,87,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,132,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,74,7,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1410,72,7,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1409,114,11,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1409,181,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1409,193,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1409,109,10,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,1409,80,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,910,89,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,14,33.04145,91.04185,22.2,,,,3,,312,83,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,218,770,77,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,444,44,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,454,45,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,436,43,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,307,30,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,425,42,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,494,49,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,910,448,44,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1758,331,33,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1758,301,30,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,294,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,300,30,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,288,28,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,256,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,285,28,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,259,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,227,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,160,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,182,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1410,217,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,1409,232,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,311,172,17,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,15,33.04584,91.0448,22.2,,,,5,,311,331,33,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,216,781,78,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,216,584,58,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,251,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,235,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,237,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,246,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,258,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,212,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,290,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,140,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,255,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,255,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,191,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,300,30,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,202,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,278,27,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,229,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,215,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,245,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,201,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,174,17,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,191,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,195,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,263,26,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,153,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,220,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,247,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,246,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,255,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,180,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,195,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,178,17,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,182,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,163,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,237,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,227,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,200,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,151,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1397,130,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1397,140,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,151,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,255,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,200,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,259,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,201,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,205,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,202,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,161,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,16,33.04665,91.04657,22.3,,,,5,,1410,195,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1410,290,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1410,250,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1410,247,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1410,230,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1409,80,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1409,313,31,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1409,78,7,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1395,192,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,17,33.05125,91.0437,22.4,,,,3,,1395,192,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,910,501,50,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1397,52,5,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1395,177,17,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,285,28,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,256,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,263,26,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,250,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,216,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,206,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,194,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,214,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,152,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,189,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,83,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,163,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,115,11,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,158,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,184,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,165,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,90,9,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,115,11,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,90,9,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1409,191,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1409,122,12,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1409,112,11,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1410,187,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,18,33.06109,91.04786,22.6,,,,3,,1409,67,6,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,910,471,47,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,910,434,43,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1758,347,34,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1758,386,38,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1397,133,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1397,137,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,216,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,187,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,231,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,251,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,169,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,159,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1409,148,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1410,139,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,19,33.06705,91.05043,22.8,,,,5,,1410,168,16,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,910,434,43,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1397,66,6,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1397,65,6,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1395,200,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1409,216,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1409,284,28,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1409,225,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1409,196,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1409,254,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1410,97,9,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1410,85,8,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1410,255,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1410,259,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,20,33.08397,91.04864,22.8,,,,3,,1410,327,32,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,319,31,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,245,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,254,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,181,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,223,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,244,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,251,25,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,203,20,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,296,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,148,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,139,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,144,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1410,146,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1409,288,28,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1409,222,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1409,135,13,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1409,143,14,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1409,155,15,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1307,212,21,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1758,397,39,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1758,337,33,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1758,402,40,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,21,33.08612,91.044,22.8,,,,5,,1758,326,32,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,216,965,96,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,216,780,78,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,232,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,317,31,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,268,26,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,228,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,291,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,267,26,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,295,29,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,267,26,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,237,23,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,244,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1410,246,24,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1409,220,22,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1409,198,19,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,1409,189,18,1,,,,,,,,,,,
336,10/6/2015,,10/7/2015,,,,22,33.03742,91.03742,23.3,,,,5,,311,308,30,1,,,,,,,,,,,
